experiment,subset,outcome,model,predictors,n,k,ols_r2,adj_r2,rmse,aic,spearman_first_predictor,abs_spearman_first_predictor
lora_rank,nondiverged,forgetting_loss,adapter_detectable,adapter_detectable_rank,105,2,0.015907739149707778,0.0063534453550447845,148.4399263141451,1054.0378713560394,0.24324702935688627,0.24324702935688627
lora_rank,nondiverged,forgetting_loss,adapter_effective_rank,adapter_effective_rank,105,2,0.015221732911391284,0.005660778861987348,148.49165569931952,1054.1110408782768,0.21414631491445268,0.21414631491445268
lora_rank,nondiverged,forgetting_loss,adapter_stable_rank,adapter_stable_rank,105,2,0.014303560141702865,0.004733691793563977,148.56086378110754,1054.2088935910822,0.3278681726571761,0.3278681726571761
lora_rank,nondiverged,forgetting_loss,gradient_detectable,gradient_detectable_rank,105,2,0.0042685386021903415,-0.00539875713953597,149.31517121604526,1055.272456156148,-0.0206632995884733,0.0206632995884733
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,intruder_energy,intruder_energy,99,2,0.9927789047041063,0.9927044604227053,0.14024670262063385,-384.9417446202089,-0.2595793529295229,0.2595793529295229
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,adapter_frobenius,adapter_frobenius,99,2,0.33715988577972444,0.33032648254034025,1.3436789475350397,62.49144437813793,0.9401484230055658,0.9401484230055658
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",99,3,0.052790139545445314,0.03305660078597539,1.6062540150402227,99.83314432029097,,
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,rank_plus_alpha,"log2_rank,log2_alpha",99,3,0.052112861245676934,0.032365212521628606,1.6068281679485712,99.9039064549571,,
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,rank,log2_rank,99,2,0.03061700476834861,0.020623365642249203,1.6249455752407276,100.12391596616968,-0.20597584954056006,0.20597584954056006
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,intruder_count,intruder_count,99,2,0.02923114663051274,0.019223220307115985,1.6261066951353866,100.26534817322,-0.28457364038015037,0.28457364038015037
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,adapter_overlap_true,adapter_mean_overlap_true,99,2,0.025942325578797276,0.01590049388373327,1.628858870400076,100.60017864764308,0.282708719851577,0.282708719851577
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,log_adapter_frobenius,log10_adapter_frobenius,99,2,0.01674632698288059,0.006609691178580346,1.6365297693345782,101.53044511851382,0.9401484230055658,0.9401484230055658
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,alpha,log2_alpha,99,2,0.01590736125582759,0.005762076320320775,1.637227808748163,101.61488130701454,0.8464581250328425,0.8464581250328425
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,adapter_detectable,adapter_detectable_rank,99,2,0.010242615998961035,3.893162781631876e-05,1.6419332448399446,102.1831223725887,0.41798575148081324,0.41798575148081324
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,adapter_effective_rank,adapter_effective_rank,99,2,0.009221689545216072,-0.000992519840915751,1.642779846777075,102.2851874130279,0.41086707132871536,0.41086707132871536
