experiment,subset,outcome,model,predictors,n,k,ols_r2,adj_r2,rmse,aic,spearman_first_predictor,abs_spearman_first_predictor
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,gradient_detectable,gradient_detectable_rank,57,2,0.0007688040421031106,-0.017399035884404057,0.05822314991183163,-320.1558351749319,-0.034375664477811874,0.034375664477811874
lora_rank,nondiverged_drop_top5pct_outcome,forgetting_loss,rank,log2_rank,57,2,5.171196804099054e-12,-0.018181818176552955,0.05824554392146064,-320.11199649100075,,
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,adapter_frobenius,adapter_frobenius,60,2,0.9817793187752505,0.9814651690989618,0.007953086574364877,-576.1034203294473,0.929869408168936,0.929869408168936
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,adapter_overlap_true,adapter_mean_overlap_true,60,2,0.9541863535090978,0.953396463052358,0.01261103802513103,-520.7819373960625,0.8712975826618508,0.8712975826618508
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",60,3,0.8884819475625714,0.8845690334419598,0.019675509764301383,-465.40566893790185,,
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,alpha,log2_alpha,60,2,0.8471430690390034,0.8445076047120896,0.023035411394263863,-448.4867144338257,0.9307943028953592,0.9307943028953592
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,rank_plus_alpha,"log2_rank,log2_alpha",60,3,0.8471430690390034,0.8417796679526526,0.023035411394263867,-446.4867144338257,,
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,log_adapter_frobenius,log10_adapter_frobenius,60,2,0.7285607496925424,0.7238807626182759,0.030696561373991696,-414.03255649921806,0.929869408168936,0.929869408168936
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,adapter_stable_rank,adapter_stable_rank,60,2,0.6672459784490546,0.6615088401464522,0.03398717451076115,-401.81264544443815,0.782717421505974,0.782717421505974
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,adapter_detectable,adapter_detectable_rank,60,2,0.6302383167689669,0.6238631153339491,0.03582732287275565,-395.4853361054536,0.754147598549629,0.754147598549629
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,adapter_effective_rank,adapter_effective_rank,60,2,0.5419543294710395,0.5340569903239885,0.039875651913681566,-382.63872425166386,0.7079188663517646,0.7079188663517646
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,intruder_count,intruder_count,60,2,0.1301551873175193,0.11515786296092478,0.05495083472882521,-344.15796888618115,-0.42825127962028064,0.42825127962028064
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,intruder_energy,intruder_energy,60,2,0.08054490565647399,0.06469223161606841,0.056496125726181956,-340.82998570906676,-0.4281257580697323,0.4281257580697323
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,gradient_detectable,gradient_detectable_rank,60,2,6.99034351420158e-05,-0.017170270643562358,0.05891667445071493,-335.79573567318783,0.018335880160230852,0.018335880160230852
lora_rank,nondiverged_val_loss_lt_1,forgetting_loss,rank,log2_rank,60,2,4.8011594699914895e-12,-0.01724137930546088,0.05891873379750632,-335.79154132076707,,
lora_rank,all,log10_excess_val_loss,adapter_overlap_true,adapter_mean_overlap_true,60,2,0.8465293820169251,0.8438833368792859,0.28009129418837414,-148.71676139320624,-0.8426785218116146,0.8426785218116146
lora_rank,all,log10_excess_val_loss,adapter_frobenius,adapter_frobenius,60,2,0.8360535921782531,0.8332269299744299,0.2894929167891895,-144.75493391742512,-0.7317588218949709,0.7317588218949709
lora_rank,all,log10_excess_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",60,3,0.7045002614222311,0.6941318495423094,0.388656146023579,-107.40723235833923,,
lora_rank,all,log10_excess_val_loss,adapter_detectable,adapter_detectable_rank,60,2,0.6293554853927581,0.6229650627271159,0.43527705832998337,-95.812704192131,-0.8100807397798703,0.8100807397798703
lora_rank,all,log10_excess_val_loss,log_adapter_frobenius,log10_adapter_frobenius,60,2,0.5995237725021483,0.5926190099590819,0.4524549667014924,-91.16804502727298,-0.7317588218949709,0.7317588218949709
lora_rank,all,log10_excess_val_loss,alpha,log2_alpha,60,2,0.5689355501280402,0.5615034044405927,0.469416221392455,-86.75185261314154,-0.7414858863597662,0.7414858863597662
lora_rank,all,log10_excess_val_loss,adapter_stable_rank,adapter_stable_rank,60,2,0.5570834745986137,0.5494469827813484,0.4758257397611567,-85.12443016587615,-0.6554042789663798,0.6554042789663798
lora_rank,all,log10_excess_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",60,3,0.5689355501280402,0.5538104817114802,0.469416221392455,-84.75185261314154,,
lora_rank,all,log10_excess_val_loss,adapter_effective_rank,adapter_effective_rank,60,2,0.309584154420537,0.297680432945029,0.5940764879386202,-58.48966404013677,-0.58110586273965,0.58110586273965
lora_rank,all,log10_excess_val_loss,intruder_count,intruder_count,60,2,0.10587164068124122,0.09045563448609029,0.6760626200775798,-42.97634887728992,0.34337264762346825,0.34337264762346825
lora_rank,all,log10_excess_val_loss,intruder_energy,intruder_energy,60,2,0.06157182290942265,0.0453920267526885,0.69260800864011,-40.074930071135825,0.34074004127927215,0.34074004127927215
lora_rank,all,log10_excess_val_loss,gradient_detectable,gradient_detectable_rank,60,2,0.0001204350224294215,-0.017118867822011552,0.7149255787378107,-36.26921928629903,0.001666898196384623,0.001666898196384623
lora_rank,all,log10_excess_val_loss,rank,log2_rank,60,2,3.2529534621517087e-14,-0.017241379310311666,0.7149686336658844,-36.26199274978246,,
lora_rank,nondiverged,log10_excess_val_loss,adapter_overlap_true,adapter_mean_overlap_true,60,2,0.8465293820169251,0.8438833368792859,0.28009129418837414,-148.71676139320624,-0.8426785218116146,0.8426785218116146
lora_rank,nondiverged,log10_excess_val_loss,adapter_frobenius,adapter_frobenius,60,2,0.8360535921782531,0.8332269299744299,0.2894929167891895,-144.75493391742512,-0.7317588218949709,0.7317588218949709
lora_rank,nondiverged,log10_excess_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",60,3,0.7045002614222311,0.6941318495423094,0.388656146023579,-107.40723235833923,,
lora_rank,nondiverged,log10_excess_val_loss,adapter_detectable,adapter_detectable_rank,60,2,0.6293554853927581,0.6229650627271159,0.43527705832998337,-95.812704192131,-0.8100807397798703,0.8100807397798703
lora_rank,nondiverged,log10_excess_val_loss,log_adapter_frobenius,log10_adapter_frobenius,60,2,0.5995237725021483,0.5926190099590819,0.4524549667014924,-91.16804502727298,-0.7317588218949709,0.7317588218949709
lora_rank,nondiverged,log10_excess_val_loss,alpha,log2_alpha,60,2,0.5689355501280402,0.5615034044405927,0.469416221392455,-86.75185261314154,-0.7414858863597662,0.7414858863597662
lora_rank,nondiverged,log10_excess_val_loss,adapter_stable_rank,adapter_stable_rank,60,2,0.5570834745986137,0.5494469827813484,0.4758257397611567,-85.12443016587615,-0.6554042789663798,0.6554042789663798
lora_rank,nondiverged,log10_excess_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",60,3,0.5689355501280402,0.5538104817114802,0.469416221392455,-84.75185261314154,,
lora_rank,nondiverged,log10_excess_val_loss,adapter_effective_rank,adapter_effective_rank,60,2,0.309584154420537,0.297680432945029,0.5940764879386202,-58.48966404013677,-0.58110586273965,0.58110586273965
lora_rank,nondiverged,log10_excess_val_loss,intruder_count,intruder_count,60,2,0.10587164068124122,0.09045563448609029,0.6760626200775798,-42.97634887728992,0.34337264762346825,0.34337264762346825
lora_rank,nondiverged,log10_excess_val_loss,intruder_energy,intruder_energy,60,2,0.06157182290942265,0.0453920267526885,0.69260800864011,-40.074930071135825,0.34074004127927215,0.34074004127927215
lora_rank,nondiverged,log10_excess_val_loss,gradient_detectable,gradient_detectable_rank,60,2,0.0001204350224294215,-0.017118867822011552,0.7149255787378107,-36.26921928629903,0.001666898196384623,0.001666898196384623
lora_rank,nondiverged,log10_excess_val_loss,rank,log2_rank,60,2,3.2529534621517087e-14,-0.017241379310311666,0.7149686336658844,-36.26199274978246,,
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,adapter_overlap_true,adapter_mean_overlap_true,57,2,0.8342259618862645,0.8312118884660148,0.2855556611556442,-138.87828718236875,-0.8228545501685248,0.8228545501685248
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,adapter_frobenius,adapter_frobenius,57,2,0.8206680254356188,0.8174074440799027,0.2970033728878635,-134.39734334333457,-0.6962665283899404,0.6962665283899404
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",57,3,0.6861862498037528,0.6745635183150028,0.3928877614328945,-100.50236845282862,,
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,adapter_detectable,adapter_detectable_rank,57,2,0.6289584886241503,0.6222122793264075,0.4272123179335244,-92.95405397039596,-0.8097735854047963,0.8097735854047963
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,log_adapter_frobenius,log10_adapter_frobenius,57,2,0.5671691981811,0.5592995472389382,0.4614148799453672,-84.17417599921555,-0.6962665283899404,0.6962665283899404
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,alpha,log2_alpha,57,2,0.53149709054371,0.5229788558263229,0.48005241882531174,-79.66003716761223,-0.7037971199374174,0.7037971199374174
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,adapter_stable_rank,adapter_stable_rank,57,2,0.5277972803169175,0.5192117763226796,0.48194420015567346,-79.21167103948116,-0.629115893181229,0.629115893181229
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",57,3,0.53149709054371,0.5141451309342178,0.48005241882531174,-77.66003716761223,,
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,adapter_effective_rank,adapter_effective_rank,57,2,0.2834923369580853,0.27046492490277774,0.5936670373853093,-55.443779228996505,-0.5447886958776251,0.5447886958776251
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,intruder_count,intruder_count,57,2,0.09308124632899162,0.07659181444406415,0.667908095494754,-42.010935401486314,0.31518754028368906,0.31518754028368906
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,intruder_energy,intruder_energy,57,2,0.06141981477787173,0.04435472050110578,0.6794667463561406,-40.05495628873887,0.313711165224126,0.313711165224126
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,gradient_detectable,gradient_detectable_rank,57,2,0.002807396800629247,-0.015323377802995752,0.7003611390578239,-36.60214470002307,-0.05222456718744496,0.05222456718744496
lora_rank,nondiverged_drop_top5pct_outcome,log10_excess_val_loss,rank,log2_rank,57,2,3.5638159090467525e-14,-0.018181818181781884,0.7013463096779546,-36.44189803901147,,
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,adapter_overlap_true,adapter_mean_overlap_true,60,2,0.8465293820169251,0.8438833368792859,0.28009129418837414,-148.71676139320624,-0.8426785218116146,0.8426785218116146
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,adapter_frobenius,adapter_frobenius,60,2,0.8360535921782531,0.8332269299744299,0.2894929167891895,-144.75493391742512,-0.7317588218949709,0.7317588218949709
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",60,3,0.7045002614222311,0.6941318495423094,0.388656146023579,-107.40723235833923,,
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,adapter_detectable,adapter_detectable_rank,60,2,0.6293554853927581,0.6229650627271159,0.43527705832998337,-95.812704192131,-0.8100807397798703,0.8100807397798703
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,log_adapter_frobenius,log10_adapter_frobenius,60,2,0.5995237725021483,0.5926190099590819,0.4524549667014924,-91.16804502727298,-0.7317588218949709,0.7317588218949709
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,alpha,log2_alpha,60,2,0.5689355501280402,0.5615034044405927,0.469416221392455,-86.75185261314154,-0.7414858863597662,0.7414858863597662
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,adapter_stable_rank,adapter_stable_rank,60,2,0.5570834745986137,0.5494469827813484,0.4758257397611567,-85.12443016587615,-0.6554042789663798,0.6554042789663798
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",60,3,0.5689355501280402,0.5538104817114802,0.469416221392455,-84.75185261314154,,
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,adapter_effective_rank,adapter_effective_rank,60,2,0.309584154420537,0.297680432945029,0.5940764879386202,-58.48966404013677,-0.58110586273965,0.58110586273965
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,intruder_count,intruder_count,60,2,0.10587164068124122,0.09045563448609029,0.6760626200775798,-42.97634887728992,0.34337264762346825,0.34337264762346825
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,intruder_energy,intruder_energy,60,2,0.06157182290942265,0.0453920267526885,0.69260800864011,-40.074930071135825,0.34074004127927215,0.34074004127927215
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,gradient_detectable,gradient_detectable_rank,60,2,0.0001204350224294215,-0.017118867822011552,0.7149255787378107,-36.26921928629903,0.001666898196384623,0.001666898196384623
lora_rank,nondiverged_val_loss_lt_1,log10_excess_val_loss,rank,log2_rank,60,2,3.2529534621517087e-14,-0.017241379310311666,0.7149686336658844,-36.26199274978246,,
lora_rank,all,log10_final_val_loss,adapter_frobenius,adapter_frobenius,60,2,0.9687991510193357,0.9682612053472552,0.04463766396930509,-369.1012750956971,-0.7318143928869132,0.7318143928869132
lora_rank,all,log10_final_val_loss,adapter_overlap_true,adapter_mean_overlap_true,60,2,0.9631411147285173,0.9625056167065952,0.04851648748717684,-359.1021908487634,-0.8450125034731871,0.8450125034731871
lora_rank,all,log10_final_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",60,3,0.8108250097613854,0.8041872908056446,0.10991326602358996,-258.96764578383124,,
lora_rank,all,log10_final_val_loss,log_adapter_frobenius,log10_adapter_frobenius,60,2,0.7588327436011113,0.7546746874563028,0.12410161240951144,-246.3985512798907,-0.7318143928869132,0.7318143928869132
lora_rank,all,log10_final_val_loss,alpha,log2_alpha,60,2,0.7414477356633478,0.736989938002371,0.12849683348626909,-242.22212204604853,-0.7411508272154553,0.7411508272154553
lora_rank,all,log10_final_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",60,3,0.741447735663348,0.7323757263883777,0.12849683348626903,-240.22212204604858,,
lora_rank,all,log10_final_val_loss,adapter_detectable,adapter_detectable_rank,60,2,0.6312654511664323,0.6249079589451639,0.15345292404419542,-220.92337312662806,-0.8100807397798703,0.8100807397798703
lora_rank,all,log10_final_val_loss,adapter_stable_rank,adapter_stable_rank,60,2,0.6141541124586218,0.6075015971561843,0.1569730839620475,-218.20171136518272,-0.6540150041678245,0.6540150041678245
lora_rank,all,log10_final_val_loss,adapter_effective_rank,adapter_effective_rank,60,2,0.4225713968295969,0.41261573125769346,0.1920292560201284,-194.01290521326416,-0.5798833009169214,0.5798833009169214
lora_rank,all,log10_final_val_loss,intruder_count,intruder_count,60,2,0.13715782644760044,0.12228123724842122,0.23473828910577252,-169.9140858550937,0.34337264762346825,0.34337264762346825
lora_rank,all,log10_final_val_loss,intruder_energy,intruder_energy,60,2,0.07545234822684399,0.05951187147213444,0.24298692370531533,-165.76971787919788,0.34074004127927215,0.34074004127927215
lora_rank,all,log10_final_val_loss,gradient_detectable,gradient_detectable_rank,60,2,7.844622729180628e-10,-0.017241378512357297,0.2527075705732245,-161.0626767548469,0.0,0.0
lora_rank,all,log10_final_val_loss,rank,log2_rank,60,2,2.611244553918368e-13,-0.017241379310079186,0.2527075706723113,-161.06267670779485,,
lora_rank,nondiverged,log10_final_val_loss,adapter_frobenius,adapter_frobenius,60,2,0.9687991510193357,0.9682612053472552,0.04463766396930509,-369.1012750956971,-0.7318143928869132,0.7318143928869132
lora_rank,nondiverged,log10_final_val_loss,adapter_overlap_true,adapter_mean_overlap_true,60,2,0.9631411147285173,0.9625056167065952,0.04851648748717684,-359.1021908487634,-0.8450125034731871,0.8450125034731871
lora_rank,nondiverged,log10_final_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",60,3,0.8108250097613854,0.8041872908056446,0.10991326602358996,-258.96764578383124,,
lora_rank,nondiverged,log10_final_val_loss,log_adapter_frobenius,log10_adapter_frobenius,60,2,0.7588327436011113,0.7546746874563028,0.12410161240951144,-246.3985512798907,-0.7318143928869132,0.7318143928869132
lora_rank,nondiverged,log10_final_val_loss,alpha,log2_alpha,60,2,0.7414477356633478,0.736989938002371,0.12849683348626909,-242.22212204604853,-0.7411508272154553,0.7411508272154553
lora_rank,nondiverged,log10_final_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",60,3,0.741447735663348,0.7323757263883777,0.12849683348626903,-240.22212204604858,,
lora_rank,nondiverged,log10_final_val_loss,adapter_detectable,adapter_detectable_rank,60,2,0.6312654511664323,0.6249079589451639,0.15345292404419542,-220.92337312662806,-0.8100807397798703,0.8100807397798703
lora_rank,nondiverged,log10_final_val_loss,adapter_stable_rank,adapter_stable_rank,60,2,0.6141541124586218,0.6075015971561843,0.1569730839620475,-218.20171136518272,-0.6540150041678245,0.6540150041678245
lora_rank,nondiverged,log10_final_val_loss,adapter_effective_rank,adapter_effective_rank,60,2,0.4225713968295969,0.41261573125769346,0.1920292560201284,-194.01290521326416,-0.5798833009169214,0.5798833009169214
lora_rank,nondiverged,log10_final_val_loss,intruder_count,intruder_count,60,2,0.13715782644760044,0.12228123724842122,0.23473828910577252,-169.9140858550937,0.34337264762346825,0.34337264762346825
lora_rank,nondiverged,log10_final_val_loss,intruder_energy,intruder_energy,60,2,0.07545234822684399,0.05951187147213444,0.24298692370531533,-165.76971787919788,0.34074004127927215,0.34074004127927215
lora_rank,nondiverged,log10_final_val_loss,gradient_detectable,gradient_detectable_rank,60,2,7.844622729180628e-10,-0.017241378512357297,0.2527075705732245,-161.0626767548469,0.0,0.0
lora_rank,nondiverged,log10_final_val_loss,rank,log2_rank,60,2,2.611244553918368e-13,-0.017241379310079186,0.2527075706723113,-161.06267670779485,,
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,adapter_frobenius,adapter_frobenius,57,2,0.9660345281808901,0.9654169741478154,0.0448085797247975,-350.0105436364722,-0.6963313456053928,0.6963313456053928
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,adapter_overlap_true,adapter_mean_overlap_true,57,2,0.9590293311844788,0.9582844099332875,0.049212891120930434,-339.32236294364026,-0.8255768732175266,0.8255768732175266
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",57,3,0.7929091334875947,0.7852391013945427,0.11064271528339889,-244.9651917317977,,
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,log_adapter_frobenius,log10_adapter_frobenius,57,2,0.7311886915808772,0.7263012132459841,0.12605675408028752,-232.0966270391815,-0.6963313456053928,0.6963313456053928
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,alpha,log2_alpha,57,2,0.7119780334422074,0.706741270413884,0.13048336806439786,-228.16208392278125,-0.7034062482088459,0.7034062482088459
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",57,3,0.7119780334422074,0.7013105531993262,0.13048336806439786,-226.16208392278125,,
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,adapter_detectable,adapter_detectable_rank,57,2,0.6350451580595784,0.6284096154788434,0.14687974760102812,-214.6680820359561,-0.8097735854047963,0.8097735854047963
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,adapter_stable_rank,adapter_stable_rank,57,2,0.5868134800585848,0.5793009978778318,0.1562843262411162,-207.59292922440562,-0.6274954627949184,0.6274954627949184
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,adapter_effective_rank,adapter_effective_rank,57,2,0.40069613261695547,0.38979969866453645,0.18822005359264984,-186.3963593195802,-0.5433627171376718,0.5433627171376718
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,intruder_count,intruder_count,57,2,0.12333898981765867,0.10739969872343436,0.2276450432457497,-164.71631677437767,0.31518754028368906,0.31518754028368906
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,intruder_energy,intruder_energy,57,2,0.07779244719595935,0.06102503714497687,0.23348376615286362,-161.8292710206735,0.313711165224126,0.313711165224126
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,gradient_detectable,gradient_detectable_rank,57,2,0.002429673277536848,-0.015707969026508062,0.2428365833202639,-157.35178766726986,-0.05413000560307028,0.05413000560307028
lora_rank,nondiverged_drop_top5pct_outcome,log10_final_val_loss,rank,log2_rank,57,2,2.9676261448230434e-13,-0.018181818181516096,0.24313212876721096,-157.21312777305397,,
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,adapter_frobenius,adapter_frobenius,60,2,0.9687991510193357,0.9682612053472552,0.04463766396930509,-369.1012750956971,-0.7318143928869132,0.7318143928869132
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,adapter_overlap_true,adapter_mean_overlap_true,60,2,0.9631411147285173,0.9625056167065952,0.04851648748717684,-359.1021908487634,-0.8450125034731871,0.8450125034731871
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",60,3,0.8108250097613854,0.8041872908056446,0.10991326602358996,-258.96764578383124,,
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,log_adapter_frobenius,log10_adapter_frobenius,60,2,0.7588327436011113,0.7546746874563028,0.12410161240951144,-246.3985512798907,-0.7318143928869132,0.7318143928869132
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,alpha,log2_alpha,60,2,0.7414477356633478,0.736989938002371,0.12849683348626909,-242.22212204604853,-0.7411508272154553,0.7411508272154553
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",60,3,0.741447735663348,0.7323757263883777,0.12849683348626903,-240.22212204604858,,
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,adapter_detectable,adapter_detectable_rank,60,2,0.6312654511664323,0.6249079589451639,0.15345292404419542,-220.92337312662806,-0.8100807397798703,0.8100807397798703
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,adapter_stable_rank,adapter_stable_rank,60,2,0.6141541124586218,0.6075015971561843,0.1569730839620475,-218.20171136518272,-0.6540150041678245,0.6540150041678245
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,adapter_effective_rank,adapter_effective_rank,60,2,0.4225713968295969,0.41261573125769346,0.1920292560201284,-194.01290521326416,-0.5798833009169214,0.5798833009169214
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,intruder_count,intruder_count,60,2,0.13715782644760044,0.12228123724842122,0.23473828910577252,-169.9140858550937,0.34337264762346825,0.34337264762346825
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,intruder_energy,intruder_energy,60,2,0.07545234822684399,0.05951187147213444,0.24298692370531533,-165.76971787919788,0.34074004127927215,0.34074004127927215
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,gradient_detectable,gradient_detectable_rank,60,2,7.844622729180628e-10,-0.017241378512357297,0.2527075705732245,-161.0626767548469,0.0,0.0
lora_rank,nondiverged_val_loss_lt_1,log10_final_val_loss,rank,log2_rank,60,2,2.611244553918368e-13,-0.017241379310079186,0.2527075706723113,-161.06267670779485,,
