layer,target_estimand,target_estimand_version,target_reference,target_denominator,target_valid,target_status,n_rank_points,n_finite_rank_points,rank_grid,base_val_loss,best_rank,best_val_loss,best_observed_val_loss,observed_best_gap,improvement_gap,improvement_gap_reference,oracle_val_loss,oracle_improvement_gap,near_best_rank_gap_0.02,near_best_loss_threshold_gap_0.02,near_best_rank_gap_0.05,near_best_loss_threshold_gap_0.05,near_best_rank_gap_0.1,near_best_loss_threshold_gap_0.1,near_best_rank_gap_0.2,near_best_loss_threshold_gap_0.2,recovery_rank_0.5,recovery_loss_threshold_0.5,recovery_rank_0.7,recovery_loss_threshold_0.7,recovery_rank_0.8,recovery_loss_threshold_0.8,recovery_rank_0.9,recovery_loss_threshold_0.9,recovery_rank_0.95,recovery_loss_threshold_0.95,penalized_rank_lambda_0.05,penalized_rank_lambda_0.1,penalized_rank_lambda_0.15,penalized_rank_lambda_0.2,penalized_rank_lambda_0.3,true_k_strong,gradient_matrix_mode,gradient_detectable_rank,predicted_rank_detectable,gradient_effective_rank,predicted_rank_effective,gradient_stable_rank,predicted_rank_stable,raw_gradient_detectable_rank,predicted_rank_raw_detectable,raw_gradient_effective_rank,predicted_rank_raw_effective,raw_gradient_stable_rank,predicted_rank_raw_stable,whitened_gradient_detectable_rank,predicted_rank_whitened_detectable,whitened_gradient_effective_rank,predicted_rank_whitened_effective,whitened_gradient_stable_rank,predicted_rank_whitened_stable,predicted_rank_from_gradient,source_run_id,source_run_path,condition,seed
20,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.5682487207275132,32,0.0083405399414562,0.0083405399414562,0.559908180786057,0.559908180786057,best_observed_validation_loss_on_tested_rank_grid,0.002503686415563,0.5657450343119502,16,0.0195387035571773,8,0.036335948980759,8,0.0643313580200619,8,0.1203221760986676,4,0.2882946303344847,8,0.1763129941772733,8,0.1203221760986675,8,0.0643313580200619,8,0.036335948980759,16,8,8,8,8,7,activation_whitened,7,8,6.657300124523919,8,4.236147781286374,8,5,8,5.212895193627381,8,2.4125175702817807,4,7,8,6.657300124523919,8,4.236147781286374,8,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
21,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0811399754388271,32,0.0049239105256253,0.0049239105256253,0.0762160649132018,0.0762160649132018,best_observed_validation_loss_on_tested_rank_grid,0.0025234197230182,0.0786165557158089,16,0.0064482318238893,4,0.0087347137712853,4,0.0125455170169454,4,0.0201671235082656,1,0.0430319429822262,4,0.0277887299995858,4,0.0201671235082656,4,0.0125455170169454,4,0.0087347137712853,16,4,4,4,4,2,activation_whitened,2,2,2.054875409230428,4,1.6999026564731814,2,2,2,1.8839173678138648,2,1.4433552246304089,2,2,2,2.054875409230428,4,1.6999026564731814,2,2,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
22,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2160158800617472,32,0.0160344186677196,0.0160344186677196,0.1999814613940276,0.1999814613940276,best_observed_validation_loss_on_tested_rank_grid,0.0025090674937464,0.2135068125680008,32,0.0200340478956001,8,0.0260334917374209,8,0.0360325648071223,8,0.0560307109465251,2,0.1160251493647334,4,0.0760288570859278,8,0.0560307109465251,8,0.0360325648071223,8,0.0260334917374209,16,16,8,8,8,5,activation_whitened,5,8,4.827695071668732,8,3.312808623059055,4,3,4,3.2645647355754703,4,1.6870364633537194,2,5,8,4.827695071668732,8,3.312808623059055,4,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
23,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0796276958143362,32,0.0048589594714388,0.0048589594714388,0.0747687363428974,0.0747687363428974,best_observed_validation_loss_on_tested_rank_grid,0.0024826728786211,0.0771450229357151,4,0.0063543341982967,4,0.0085973962885836,2,0.0123358331057285,2,0.0198127067400182,2,0.0422433276428875,2,0.027289580374308,2,0.0198127067400182,2,0.0123358331057285,4,0.0085973962885836,8,4,4,4,4,2,activation_whitened,2,2,2.173099282785923,4,1.8852438021803024,2,2,2,2.087666824789127,4,1.778293411734448,2,2,2,2.173099282785923,4,1.8852438021803024,2,2,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
24,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2077008328742935,32,0.0081922743307736,0.0081922743307736,0.1995085585435199,0.1995085585435199,best_observed_validation_loss_on_tested_rank_grid,0.0024992332535159,0.2052015996207776,16,0.0121824455016439,8,0.0181677022579495,4,0.0281431301851255,4,0.0480939860394775,2,0.1079465536025335,4,0.0680448418938295,4,0.0480939860394775,4,0.0281431301851255,8,0.0181677022579496,8,8,8,8,8,4,activation_whitened,4,4,3.989849417670818,4,3.0872600776042125,4,4,4,3.366275142977868,4,2.074036909417277,4,4,4,3.989849417670818,4,3.0872600776042125,4,4,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
25,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0688752323195769,32,0.0030434487556506,0.0030434487556506,0.0658317835639263,0.0658317835639263,best_observed_validation_loss_on_tested_rank_grid,0.0025138900201675,0.0663613422994094,1,0.0043600844269291,1,0.0063350379338469,1,0.0096266271120432,1,0.0162098054684358,1,0.0359593405376137,1,0.0227929838248284,1,0.0162098054684358,1,0.0096266271120432,1,0.0063350379338469,4,1,1,1,1,1,activation_whitened,1,1,1.0601091524453563,2,1.005648888074127,2,1,1,1.029524139047955,2,1.0028280379092591,2,1,1,1.0601091524453563,2,1.005648888074127,2,1,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
26,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2776597267616718,32,0.0052457472803028,0.0052457472803028,0.272413979481369,0.272413979481369,best_observed_validation_loss_on_tested_rank_grid,0.0025082512109913,0.2751514755506805,8,0.0106940268699301,8,0.0188664462543712,8,0.0324871452284397,4,0.0597285431765765,2,0.1414527370209873,4,0.0869699411247135,4,0.0597285431765765,8,0.0324871452284397,8,0.0188664462543712,8,8,8,8,8,4,activation_whitened,4,4,4.005632914868973,8,3.339746817196327,4,4,4,3.628536807013694,4,2.388336558317155,4,4,4,4.005632914868973,8,3.339746817196327,4,4,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
27,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.3419694396726295,32,0.0173201289519031,0.0173201289519031,0.3246493107207264,0.3246493107207264,best_observed_validation_loss_on_tested_rank_grid,0.0024748245584858,0.3394946151141437,32,0.0238131151663176,16,0.0335525944879394,8,0.0497850600239757,8,0.0822499910960483,2,0.1796447843122663,4,0.114714922168121,8,0.0822499910960483,8,0.0497850600239757,16,0.0335525944879394,32,16,16,8,8,7,activation_whitened,7,8,5.911648885939148,8,2.959995794386419,4,3,4,4.005501167863774,8,1.8715434877864696,2,7,8,5.911648885939148,8,2.959995794386419,4,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
28,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.4124061329426194,32,0.0141181177254229,0.0141181177254229,0.3982880152171965,0.3982880152171965,best_observed_validation_loss_on_tested_rank_grid,0.002499570747349,0.4099065621952704,32,0.0220838780297668,8,0.0340325184862827,8,0.0539469192471425,8,0.0937757207688622,4,0.2132621253340211,8,0.1336045222905818,8,0.0937757207688621,8,0.0539469192471425,8,0.0340325184862826,16,8,8,8,8,7,activation_whitened,7,8,6.685217012929813,8,4.501373791512475,8,6,8,5.416471007902022,8,3.19285614293113,4,7,8,6.685217012929813,8,4.501373791512475,8,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
29,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.4035776557481367,32,0.0113836380599878,0.0113836380599878,0.3921940176881489,0.3921940176881489,best_observed_validation_loss_on_tested_rank_grid,0.0024859929799208,0.4010916627682159,16,0.0192275184137507,8,0.0309933389443952,8,0.0506030398288026,4,0.0898224415976175,2,0.2074806469040622,4,0.1290418433664324,4,0.0898224415976176,8,0.0506030398288027,8,0.0309933389443952,16,16,8,8,8,6,activation_whitened,6,8,5.317378831289276,8,3.184943379024612,4,5,8,4.152082543324177,8,2.0057162746330346,4,6,8,5.317378831289276,8,3.184943379024612,4,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
30,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2414817713923749,32,0.0118491628095109,0.0118491628095109,0.229632608582864,0.229632608582864,best_observed_validation_loss_on_tested_rank_grid,0.0024953212031823,0.2389864501891926,32,0.0164418149811681,8,0.0233307932386541,8,0.0348124236677973,4,0.0577756845260837,4,0.1266654671009429,4,0.0807389453843701,4,0.0577756845260837,8,0.0348124236677973,8,0.0233307932386541,8,8,8,8,8,5,activation_whitened,5,8,4.829838337708079,8,3.4030242471557925,4,5,8,4.036687118006705,8,2.2049804110855624,4,5,8,4.829838337708079,8,3.4030242471557925,4,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
31,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2060637964248203,32,0.0238159593060069,0.0238159593060069,0.1822478371188134,0.1822478371188134,best_observed_validation_loss_on_tested_rank_grid,0.002489953182346,0.2035738432424743,16,0.0274609160483831,16,0.0329283511619475,8,0.0420407430178882,4,0.0602655267297695,2,0.1149398778654136,4,0.0784903104416509,4,0.0602655267297695,8,0.0420407430178882,16,0.0329283511619475,16,16,16,16,8,6,activation_whitened,6,8,5.436990817695051,8,3.200877531353905,4,4,4,3.705532024612154,4,1.7298292105027795,2,6,8,5.436990817695051,8,3.200877531353905,4,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
32,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.4363582110383771,32,0.0092131092669771,0.0092131092669771,0.4271451017713999,0.4271451017713999,best_observed_validation_loss_on_tested_rank_grid,0.0025020773035108,0.4338561337348662,16,0.0177560113024051,8,0.0305703643555471,8,0.0519276194441171,8,0.0946421296212571,2,0.2227856601526771,4,0.1373566397983971,8,0.094642129621257,8,0.0519276194441171,8,0.0305703643555471,16,8,8,8,8,6,activation_whitened,6,8,5.355388284492347,8,2.862332071002887,4,2,2,3.182291072779877,4,1.5330728228015729,2,6,8,5.355388284492347,8,2.862332071002887,4,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
33,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0881947276760373,32,0.0064776787629051,0.0064776787629051,0.0817170489131322,0.0817170489131322,best_observed_validation_loss_on_tested_rank_grid,0.002472761542185,0.0857219661338523,16,0.0081120197411677,4,0.0105635312085617,2,0.0146493836542183,2,0.0228210885455315,2,0.0473362032194712,2,0.0309927934368447,2,0.0228210885455315,2,0.0146493836542183,4,0.0105635312085617,4,4,4,4,4,2,activation_whitened,2,2,2.2350926218192053,4,1.8547564357638764,2,2,2,2.095558391618575,4,1.5676566298547046,2,2,2,2.2350926218192053,4,1.8547564357638764,2,2,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
34,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0797623155154796,32,0.0031114544387091,0.0031114544387091,0.0766508610767705,0.0766508610767705,best_observed_validation_loss_on_tested_rank_grid,0.0025076298820784,0.0772546856334012,1,0.0046444716602445,1,0.0069439974925476,1,0.0107765405463861,1,0.0184416266540632,1,0.0414368849770943,1,0.0261067127617402,1,0.0184416266540631,1,0.0107765405463861,1,0.0069439974925476,1,1,1,1,1,1,activation_whitened,1,1,1.062692140916253,2,1.006102317427988,2,1,1,1.0395405075969903,2,1.0042243545637397,2,1,1,1.062692140916253,2,1.006102317427988,2,1,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
35,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2711518067866668,32,0.0262688831500132,0.0262688831500132,0.2448829236366536,0.2448829236366536,best_observed_validation_loss_on_tested_rank_grid,0.0025140897073548,0.268637717079312,32,0.0311665416227462,16,0.0385130293318458,16,0.0507571755136785,8,0.0752454678773439,4,0.1487103449683399,8,0.0997337602410092,8,0.0752454678773439,16,0.0507571755136785,16,0.0385130293318458,32,16,16,16,16,8,activation_whitened,8,8,7.717088905752438,8,4.744144319218827,8,4,4,5.137592564952243,8,2.141908195032781,4,8,8,7.717088905752438,8,4.744144319218827,8,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
36,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1498596290834545,32,0.0034464054992628,0.0034464054992628,0.1464132235841916,0.1464132235841916,best_observed_validation_loss_on_tested_rank_grid,0.0024878992443536,0.1473717298391008,2,0.0063746699709466,2,0.0107670666784723,2,0.0180877278576819,2,0.0327290502161011,2,0.0766530172913586,2,0.0473703725745203,2,0.0327290502161011,2,0.0180877278576819,2,0.0107670666784724,4,4,4,4,2,2,activation_whitened,2,2,2.0532766308187376,4,1.836189049294379,2,2,2,1.9989267342176884,2,1.7134598810439046,2,2,2,2.0532766308187376,4,1.836189049294379,2,2,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
37,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.3845090788473397,32,0.0235392269415546,0.0235392269415546,0.3609698519057851,0.3609698519057851,best_observed_validation_loss_on_tested_rank_grid,0.0025042897692493,0.3820047890780904,32,0.0307586239796703,16,0.0415877195368438,8,0.0596362121321331,8,0.0957331973227116,4,0.2040241528944471,4,0.1318301825132901,8,0.0957331973227115,8,0.0596362121321331,16,0.0415877195368438,16,16,16,16,8,7,activation_whitened,7,8,6.270673158471537,8,3.3165416908234,4,3,4,4.196477232708214,8,2.1022415920450648,4,7,8,6.270673158471537,8,3.3165416908234,4,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
38,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2133790283129568,32,0.004478613057425,0.004478613057425,0.2089004152555318,0.2089004152555318,best_observed_validation_loss_on_tested_rank_grid,0.0025075625668709,0.2108714657460859,4,0.0086566213625356,4,0.0149236338202015,4,0.0253686545829781,4,0.0462586961085313,2,0.1089288206851909,2,0.0671487376340845,4,0.0462586961085313,4,0.0253686545829781,4,0.0149236338202015,8,4,4,4,4,3,activation_whitened,3,4,2.904349424965183,4,2.136065153662616,4,3,4,2.5136373224611126,4,1.6562435223905911,2,3,4,2.904349424965183,4,2.136065153662616,4,4,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
39,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1767991855265894,32,0.0079939188098674,0.0079939188098674,0.168805266716722,0.168805266716722,best_observed_validation_loss_on_tested_rank_grid,0.0024833406995201,0.1743158448270693,8,0.0113700241442018,8,0.0164341821457035,4,0.0248744454815396,4,0.0417549721532118,2,0.0923965521682284,2,0.058635498824884,4,0.0417549721532118,4,0.0248744454815396,8,0.0164341821457035,8,8,8,8,8,3,activation_whitened,3,4,2.95434890095131,4,2.177147484583365,4,3,4,2.315015182145619,4,1.4538710765923646,2,3,4,2.95434890095131,4,2.177147484583365,4,4,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
40,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2256723253130571,32,0.0036753728431931,0.0036753728431931,0.2219969524698639,0.2219969524698639,best_observed_validation_loss_on_tested_rank_grid,0.0024897036122447,0.2231826217008123,2,0.0081153118925903,2,0.0147752204666863,2,0.0258750680901794,2,0.0480747633371659,1,0.1146738490781251,2,0.0702744585841523,2,0.0480747633371659,2,0.0258750680901795,2,0.0147752204666863,2,2,2,2,2,2,activation_whitened,2,2,1.9468636880690608,2,1.4808543469071698,2,2,2,1.623348039199524,2,1.215379074067512,2,2,2,1.9468636880690608,2,1.4808543469071698,2,2,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
41,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.3006087708427551,32,0.0230779466489897,0.0230779466489897,0.2775308241937654,0.2775308241937654,best_observed_validation_loss_on_tested_rank_grid,0.0024964795322075,0.2981122913105476,32,0.028628563132865,16,0.0369544878586779,16,0.0508310290683662,8,0.0785841114877427,4,0.1618433587458724,8,0.1063371939071193,8,0.0785841114877427,16,0.0508310290683662,16,0.036954487858678,32,16,16,16,16,8,activation_whitened,8,8,7.553141957147911,8,4.465082389898551,8,6,8,5.990080113436461,8,2.582505388257195,4,8,8,7.553141957147911,8,4.465082389898551,8,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
42,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2690634799655693,32,0.005081722735137,0.005081722735137,0.2639817572304322,0.2639817572304322,best_observed_validation_loss_on_tested_rank_grid,0.0024977974982195,0.2665656824673498,8,0.0103613578797456,8,0.0182808105966586,4,0.0314798984581802,4,0.0578780741812234,2,0.1370726013503531,4,0.0842762499042667,4,0.0578780741812234,4,0.0314798984581802,8,0.0182808105966586,8,8,8,8,8,4,activation_whitened,4,4,3.885246771289456,4,2.9513795374485463,4,4,4,3.390677929709823,4,2.145872234851752,4,4,4,3.885246771289456,4,2.9513795374485463,4,4,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
43,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2177172366797303,32,0.0180130089219685,0.0180130089219685,0.1997042277577618,0.1997042277577618,best_observed_validation_loss_on_tested_rank_grid,0.0025090620711165,0.2152081746086138,32,0.0220070934771237,8,0.0279982203098565,8,0.0379834316977446,4,0.0579538544735208,2,0.1178651228008494,4,0.077924277249297,4,0.0579538544735208,8,0.0379834316977446,8,0.0279982203098566,8,8,8,8,8,5,activation_whitened,5,8,4.730817821356774,8,3.254512684419757,4,4,4,3.802643328904293,4,2.0540376122563857,4,5,8,4.730817821356774,8,3.254512684419757,4,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
44,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1509170602012294,32,0.0271302573523496,0.0271302573523496,0.1237868028488798,0.1237868028488798,best_observed_validation_loss_on_tested_rank_grid,0.0025032594275485,0.1484138007736809,32,0.0296059934093271,32,0.0333195974947935,8,0.0395089376372375,8,0.0518876179221255,2,0.0890236587767895,4,0.0642662982070135,8,0.0518876179221255,8,0.0395089376372375,32,0.0333195974947936,32,32,8,8,8,7,activation_whitened,7,8,5.815104370445225,8,3.433929946617233,4,5,8,5.1074660295649785,8,2.7050043284292795,4,7,8,5.815104370445225,8,3.433929946617233,4,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
45,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1798942600768415,32,0.0401971766879785,0.0401971766879785,0.139697083388863,0.139697083388863,best_observed_validation_loss_on_tested_rank_grid,0.0025061223682749,0.1773881377085666,32,0.0429911183557557,32,0.0471820308574216,16,0.0541668850268648,8,0.0681365933657511,2,0.11004571838241,4,0.0821063017046374,8,0.0681365933657511,16,0.0541668850268648,32,0.0471820308574216,32,32,16,16,16,8,activation_whitened,8,8,6.789868072757558,8,3.821848895070985,4,3,4,4.370897416779618,8,1.961602418235116,2,8,8,6.789868072757558,8,3.821848895070985,4,8,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
46,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0539161107587091,32,0.0038831721610646,0.0038831721610646,0.0500329385976445,0.0500329385976445,best_observed_validation_loss_on_tested_rank_grid,0.0025171198558444,0.0513989909028647,2,0.0048838309330174,1,0.0063848190909468,1,0.008886466020829,1,0.0138897598805935,1,0.0288996414598868,1,0.0188930537403579,1,0.0138897598805934,1,0.008886466020829,1,0.0063848190909468,2,2,2,2,2,1,activation_whitened,1,1,1.1687290154663834,2,1.0199508394481702,2,1,1,1.1554496918660142,2,1.022181706193615,2,1,1,1.1687290154663834,2,1.0199508394481702,2,1,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
47,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1271558508673674,32,0.0087749722713925,0.0087749722713925,0.1183808785959748,0.1183808785959748,best_observed_validation_loss_on_tested_rank_grid,0.0025066166841973,0.12464923418317,8,0.0111425898433119,8,0.0146940162011912,4,0.0206130601309899,4,0.0324511479905874,2,0.0679654115693799,2,0.0442892358501849,4,0.0324511479905874,4,0.0206130601309899,8,0.0146940162011912,8,8,8,8,8,3,activation_whitened,3,4,3.1276879461071663,4,2.4603209467266303,4,3,4,2.707261139594887,4,1.8275830964857755,2,3,4,3.1276879461071663,4,2.4603209467266303,4,4,20260622_141352_stage4_hard_s101,source_runs/20260622_141352_stage4_hard_s101,hard_knee,101
0,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2211559256014216,32,0.0140305270175212,0.0140305270175212,0.2071253985839004,0.2071253985839004,best_observed_validation_loss_on_tested_rank_grid,0.0025075513462517,0.2186483742551699,16,0.0181730349891992,8,0.0243867969467162,8,0.0347430668759112,4,0.0554556067343012,2,0.1175932263094714,4,0.0761681465926913,4,0.0554556067343012,8,0.0347430668759112,8,0.0243867969467162,16,16,8,8,8,5,activation_whitened,5,8,4.781148764788649,8,3.002164153392884,4,4,4,3.606686179359539,4,2.0257766559312564,4,5,8,4.781148764788649,8,3.002164153392884,4,8,20260622_141700_stage4_hard_s103,source_runs/20260622_141700_stage4_hard_s103,hard_knee,103
1,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1543244389025626,32,0.0079980765908572,0.0079980765908572,0.1463263623117054,0.1463263623117054,best_observed_validation_loss_on_tested_rank_grid,0.0025110520335218,0.1518133868690407,8,0.0109246038370913,8,0.0153143947064424,4,0.0226307128220277,4,0.0372633490531982,1,0.0811612577467098,2,0.0518959852843688,4,0.0372633490531982,4,0.0226307128220277,8,0.0153143947064424,8,8,8,8,8,3,activation_whitened,3,4,2.8504748960420665,4,1.9703957607902605,2,3,4,2.451345441965809,4,1.552824877506996,2,3,4,2.8504748960420665,4,1.9703957607902605,2,4,20260622_141700_stage4_hard_s103,source_runs/20260622_141700_stage4_hard_s103,hard_knee,103
2,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1934988706788798,32,0.0047817247605977,0.0047817247605977,0.1887171459182821,0.1887171459182821,best_observed_validation_loss_on_tested_rank_grid,0.0025024813139531,0.1909963893649267,8,0.0085560676789633,4,0.0142175820565118,4,0.0236534393524259,4,0.0425251539442541,2,0.0991402977197387,2,0.0613968685360823,4,0.0425251539442541,4,0.0236534393524259,4,0.0142175820565118,8,8,4,4,4,3,activation_whitened,3,4,2.969101019557029,4,2.317837668286655,4,3,4,2.30236948145136,4,1.469259326933636,2,3,4,2.969101019557029,4,2.317837668286655,4,4,20260622_141700_stage4_hard_s103,source_runs/20260622_141700_stage4_hard_s103,hard_knee,103
