layer,base_val_loss,oracle_val_loss,improvement_gap,best_rank,best_val_loss,true_k_strong,gradient_matrix_mode,gradient_detectable_rank,predicted_rank_detectable,gradient_effective_rank,predicted_rank_effective,gradient_stable_rank,predicted_rank_stable,raw_gradient_detectable_rank,predicted_rank_raw_detectable,raw_gradient_effective_rank,predicted_rank_raw_effective,raw_gradient_stable_rank,predicted_rank_raw_stable,whitened_gradient_detectable_rank,predicted_rank_whitened_detectable,whitened_gradient_effective_rank,predicted_rank_whitened_effective,whitened_gradient_stable_rank,predicted_rank_whitened_stable,predicted_rank_from_gradient,near_best_rank_gap_0.02,near_best_rank_gap_0.05,near_best_rank_gap_0.1,near_best_rank_gap_0.2,near_best_rank_gap_0.5,recovery_rank_0.5,recovery_rank_0.6,recovery_rank_0.7,recovery_rank_0.8,recovery_rank_0.85,recovery_rank_0.9,recovery_rank_0.95,penalized_rank_lambda_0.03,penalized_rank_lambda_0.05,penalized_rank_lambda_0.08,penalized_rank_lambda_0.1,penalized_rank_lambda_0.15,penalized_rank_lambda_0.2,penalized_rank_lambda_0.3,penalized_rank_lambda_0.5,run_dir,condition,seed
32,0.2788005967362372,0.0144988311705918,0.2643017655656454,32,0.0275782895390224,5,activation_whitened,5,8,5.271996512398122,8,2.892822558750083,4,5,8,3.259976023919928,4,1.580429458186279,2,5,8,5.271996512398122,8,2.892822558750083,4,8,16,8,8,8,2,4.0,4.0,4.0,8.0,8.0,8.0,32.0,16,16,8,8,8,8,8,8,runs/20260612_202808_stage4_sample_s109,sample_limited,109
33,0.1521349797304348,0.0144343051167191,0.1377006746137157,32,0.0254145388662773,4,activation_whitened,4,4,4.62562644075562,8,2.620878271422455,4,4,4,3.626766633274066,4,2.1226470642247217,4,4,4,4.62562644075562,8,2.620878271422455,4,4,16,8,8,4,2,2.0,2.0,4.0,4.0,8.0,16.0,,16,16,16,8,8,8,8,8,runs/20260612_202808_stage4_sample_s109,sample_limited,109
34,0.0915060642356906,0.0143659591734678,0.0771401050622228,32,0.0508547897798207,7,activation_whitened,7,8,9.086820539773065,16,4.9421955197000935,8,7,8,6.728318579206813,8,3.328420745627274,4,7,8,9.086820539773065,16,4.9421955197000935,8,8,32,16,16,8,1,32.0,,,,,,,32,32,32,16,16,16,8,8,runs/20260612_202808_stage4_sample_s109,sample_limited,109
35,0.1688060789389393,0.0143618572832064,0.1544442216557329,32,0.0280045139959015,4,activation_whitened,4,4,4.442466949710613,8,2.676591904145311,4,4,4,3.1428213881856712,4,1.804912298112762,2,4,4,4.442466949710613,8,2.676591904145311,4,4,16,16,8,4,2,2.0,2.0,4.0,4.0,16.0,32.0,,16,16,16,16,16,16,4,4,runs/20260612_202808_stage4_sample_s109,sample_limited,109
36,0.0783707654835236,0.0144564066924648,0.0639143587910588,32,0.0375829831199415,8,activation_whitened,6,8,8.290354441428615,16,3.5027433823098586,4,4,4,4.826157951599523,8,2.196698721212285,4,6,8,8.290354441428615,16,3.5027433823098586,4,8,32,32,16,4,1,8.0,32.0,,,,,,32,32,32,32,32,8,8,4,runs/20260612_202808_stage4_sample_s109,sample_limited,109
37,0.1540934927869341,0.0143455966858228,0.1397478961011113,32,0.028277492771745,2,activation_whitened,2,2,3.820534762452312,4,1.8682928614331524,2,2,2,3.0932698526846933,4,1.915827677507243,2,2,2,3.820534762452312,4,1.8682928614331524,2,2,4,2,2,2,1,1.0,2.0,2.0,2.0,2.0,32.0,,16,4,4,4,4,2,2,2,runs/20260612_202808_stage4_sample_s109,sample_limited,109
38,0.0568913481187903,0.0143580402994286,0.0425333078193616,32,0.0207020878815391,2,activation_whitened,2,2,4.045197045493339,8,2.1747403102504617,4,2,2,2.426861407828835,4,1.477545584457077,2,2,2,4.045197045493339,8,2.1747403102504617,4,2,32,16,8,4,1,4.0,4.0,4.0,16.0,32.0,,,32,32,16,16,16,16,8,4,runs/20260612_202808_stage4_sample_s109,sample_limited,109
39,0.3335535918151308,0.0144068324632127,0.319146759351918,32,0.0231265071475944,4,activation_whitened,4,4,4.280075244613229,8,2.421530470762656,4,3,4,2.67555401582134,4,1.4493908899709034,2,4,4,4.280075244613229,8,2.421530470762656,4,4,8,4,4,4,2,2.0,2.0,4.0,4.0,4.0,4.0,4.0,8,8,8,8,4,4,4,4,runs/20260612_202808_stage4_sample_s109,sample_limited,109
40,0.0447010878829451,0.0143754217477398,0.0303256661352053,32,0.0217234830785594,1,activation_whitened,1,1,4.097977160830432,8,1.2787676056433543,2,2,2,2.961635370986836,4,1.2501764195685927,2,1,1,4.097977160830432,8,1.2787676056433543,2,1,32,16,8,1,1,1.0,8.0,16.0,,,,,32,32,32,16,8,8,8,1,runs/20260612_202808_stage4_sample_s109,sample_limited,109
41,0.27996359787143,0.0143692057069763,0.2655943921644537,32,0.0375040098175981,7,activation_whitened,7,8,7.235842595383703,8,4.209133189060843,8,5,8,5.483652910117617,8,2.4902822072734074,4,7,8,7.235842595383703,8,4.209133189060843,8,8,32,16,8,8,2,4.0,4.0,8.0,8.0,8.0,32.0,,32,16,16,16,8,8,8,8,runs/20260612_202808_stage4_sample_s109,sample_limited,109
42,0.1807655557540441,0.0144164516919197,0.1663491040621244,32,0.0349441419517817,5,activation_whitened,5,8,5.638336334295318,8,3.0674401521090657,4,4,4,4.036924584079476,8,2.177139743642302,4,5,8,5.638336334295318,8,3.0674401521090657,4,8,16,16,8,4,2,2.0,4.0,4.0,8.0,16.0,,,16,16,16,16,16,8,8,8,runs/20260612_202808_stage4_sample_s109,sample_limited,109
43,0.1500542129945563,0.0143548976927038,0.1356993153018525,32,0.0288085803208318,3,activation_whitened,3,4,4.5658791081135135,8,2.701781340556485,4,3,4,4.009541101367774,8,2.1682225023890407,4,3,4,4.5658791081135135,8,2.701781340556485,4,4,16,8,8,4,2,2.0,2.0,4.0,8.0,16.0,,,32,16,16,16,8,8,8,8,runs/20260612_202808_stage4_sample_s109,sample_limited,109
44,0.2295201393961766,0.0144662852581776,0.215053854137999,32,0.0240967307065236,4,activation_whitened,4,4,4.383339616399508,8,2.79924374649749,4,4,4,3.4208948502565,4,1.9012871218852752,2,4,4,4.383339616399508,8,2.79924374649749,4,4,8,4,4,4,2,2.0,4.0,4.0,4.0,4.0,4.0,32.0,16,8,8,8,4,4,4,4,runs/20260612_202808_stage4_sample_s109,sample_limited,109
45,0.1105293231506165,0.014457678473039,0.0960716446775775,32,0.0295159112270088,4,activation_whitened,4,4,5.34348865428334,8,3.090373344798189,4,4,4,4.100203686731692,8,2.250210663269369,4,4,4,5.34348865428334,8,3.090373344798189,4,4,32,32,8,4,4,4.0,4.0,8.0,32.0,,,,32,32,32,8,8,8,8,8,runs/20260612_202808_stage4_sample_s109,sample_limited,109
46,0.0999052355070719,0.0144232562888559,0.0854819792182159,32,0.0250846052130326,3,activation_whitened,3,4,4.16011618632447,8,2.230805354939964,4,3,4,3.09222899497294,4,1.7954880564590063,2,3,4,4.16011618632447,8,2.230805354939964,4,4,32,16,8,4,2,2.0,2.0,4.0,8.0,32.0,,,32,32,16,16,8,8,8,8,runs/20260612_202808_stage4_sample_s109,sample_limited,109
47,0.0977432503260838,0.0143592143621655,0.0833840359639183,32,0.01669879877956,1,activation_whitened,1,1,1.6185255618956744,2,1.064116767729695,2,1,1,1.201070853941234,2,1.0227388858268327,2,1,1,1.6185255618956744,2,1.064116767729695,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,runs/20260612_202808_stage4_sample_s109,sample_limited,109
0,0.1017795940608075,0.0144722315937638,0.0873073624670437,32,0.0301706640095682,3,activation_whitened,3,4,4.625875435427724,8,2.5125921124547848,4,3,4,3.2833028448309336,4,1.6862879476622643,2,3,4,4.625875435427724,8,2.5125921124547848,4,4,32,8,8,8,1,4.0,8.0,8.0,32.0,,,,32,8,8,8,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
1,0.0472604321440259,0.014411804117688,0.0328486280263379,32,0.0173674437116238,1,activation_whitened,1,1,2.693410704495982,4,1.1637233683373946,2,1,1,1.7651492766337906,2,1.091736093477406,2,1,1,2.693410704495982,4,1.1637233683373946,2,1,4,1,1,1,1,1.0,1.0,1.0,1.0,1.0,16.0,,4,4,4,4,1,1,1,1,runs/20260612_204555_stage4_sample_s113,sample_limited,113
2,0.0836961617061232,0.0144221016664564,0.0692740600396668,32,0.0214068570903419,2,activation_whitened,2,2,3.5788599009967923,4,1.824108999241876,2,2,2,2.0643413700053066,4,1.3168807736540584,2,2,2,3.5788599009967923,4,1.824108999241876,2,2,16,8,2,2,1,1.0,2.0,2.0,2.0,8.0,,,16,16,16,8,8,8,2,2,runs/20260612_204555_stage4_sample_s113,sample_limited,113
3,0.2219863619403628,0.0144207076302594,0.2075656543101034,32,0.043288217485149,7,activation_whitened,5,8,5.375144750551925,8,2.5372818001971607,4,3,4,3.446071150928276,4,1.725794506574041,2,5,8,5.375144750551925,8,2.5372818001971607,4,8,32,16,8,4,1,2.0,2.0,4.0,8.0,32.0,,,32,32,16,16,8,8,8,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
4,0.0792425977745161,0.0144333703840557,0.0648092273904604,32,0.0221592365880885,2,activation_whitened,2,2,3.488676701451877,4,1.7323310118764987,2,2,2,2.2258810733961014,4,1.378545104627242,2,2,2,3.488676701451877,4,1.7323310118764987,2,2,16,4,4,2,1,1.0,2.0,2.0,4.0,8.0,,,16,16,8,8,8,4,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
5,0.2119791678288285,0.0144170847662975,0.197562083062531,32,0.0325818373950179,5,activation_whitened,5,8,5.57226508490111,8,3.038077370209361,4,5,8,4.157574049005127,8,1.9724885809959112,2,5,8,5.57226508490111,8,3.038077370209361,4,8,32,16,8,8,2,2.0,4.0,8.0,8.0,16.0,32.0,,32,32,16,16,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
6,0.3380327343463052,0.0144438844073254,0.3235888499389798,32,0.0442812831439275,7,activation_whitened,7,8,5.810733314069133,8,2.669319580950273,4,3,4,3.6735088458169938,4,1.7607374191909908,2,7,8,5.810733314069133,8,2.669319580950273,4,8,32,16,8,4,2,2.0,4.0,4.0,8.0,16.0,32.0,,32,32,16,16,16,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
7,0.0610635000589855,0.0143603841103156,0.0467031159486698,32,0.0189043443817331,1,activation_whitened,1,1,2.65826985709212,4,1.1734810577006645,2,1,1,1.7020622576713722,2,1.102661901329655,2,1,1,2.65826985709212,4,1.1734810577006645,2,1,8,1,1,1,1,1.0,1.0,1.0,1.0,1.0,32.0,,8,8,8,1,1,1,1,1,runs/20260612_204555_stage4_sample_s113,sample_limited,113
8,0.0737297759315005,0.0144198127132318,0.0593099632182687,32,0.025531361420152,2,activation_whitened,2,2,4.654908630571503,8,2.072796216456068,4,2,2,3.1340063741147737,4,1.7182831847986784,2,2,2,4.654908630571503,8,2.072796216456068,4,2,32,8,8,4,1,4.0,4.0,8.0,32.0,,,,32,32,8,8,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
9,0.1646330014579015,0.0144768392435911,0.1501561622143103,32,0.0215923112034889,2,activation_whitened,2,2,2.8676189750379244,4,1.9889997116034728,2,2,2,2.0286489533642817,4,1.3690488006248522,2,2,2,2.8676189750379244,4,1.9889997116034728,2,2,2,2,2,2,1,2.0,2.0,2.0,2.0,2.0,2.0,16.0,8,2,2,2,2,2,2,2,runs/20260612_204555_stage4_sample_s113,sample_limited,113
10,0.1522985449419942,0.0144289191115958,0.1378696258303984,32,0.0407652660961163,6,activation_whitened,6,8,6.628585613403857,8,3.848482781669629,4,3,4,4.403205054626597,8,2.079483292349014,4,6,8,6.628585613403857,8,3.848482781669629,4,8,32,16,16,4,2,4.0,4.0,16.0,32.0,,,,32,32,32,16,16,16,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
11,0.0348463194231243,0.0143764801110639,0.0204698393120604,32,0.0185019259435572,1,activation_whitened,1,1,4.336193716902201,8,1.2849944561104374,2,1,1,2.3229984416241893,4,1.1435093791537654,2,1,1,4.336193716902201,8,1.2849944561104374,2,1,32,16,4,1,1,1.0,1.0,4.0,,,,,32,32,16,16,4,4,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
12,0.1607295204380971,0.0143880131569914,0.1463415072811057,32,0.0201155976648615,2,activation_whitened,2,2,2.691304291024275,4,1.6142310283414711,2,2,2,2.141965506272401,4,1.4471546440905232,2,2,2,2.691304291024275,4,1.6142310283414711,2,2,4,4,2,2,1,1.0,1.0,2.0,2.0,2.0,2.0,4.0,8,4,4,4,4,4,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
13,0.231251272115283,0.0144009360247678,0.2168503360905152,32,0.0459952962756479,7,activation_whitened,6,8,5.560583148841969,8,2.378621098346728,4,4,4,3.840575863558589,4,1.921047651924972,2,6,8,5.560583148841969,8,2.378621098346728,4,8,32,16,4,4,1,2.0,4.0,4.0,16.0,32.0,,,32,32,16,16,4,4,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
14,0.1046003338615657,0.0143787472530887,0.090221586608477,32,0.0501427629273378,8,activation_whitened,7,8,8.200709066490578,16,3.21772366142689,4,7,8,7.315309900650769,8,3.695457164801458,4,7,8,8.200709066490578,16,3.21772366142689,4,8,32,32,16,8,2,16.0,32.0,,,,,,32,32,32,32,16,16,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
15,0.0685354888096772,0.0143755308834072,0.05415995792627,32,0.028140636895815,3,activation_whitened,3,4,4.915393211210733,8,2.1388581161201943,4,3,4,2.9125977938214063,4,1.6148952844434674,2,3,4,4.915393211210733,8,2.1388581161201943,4,4,32,16,4,2,1,2.0,4.0,16.0,,,,,32,32,16,8,8,8,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
16,0.2764542087382026,0.0143899170314251,0.2620642917067775,32,0.0325552312652184,5,activation_whitened,5,8,5.690359028191264,8,3.498268346128768,4,5,8,4.097464287819089,8,1.940453520591727,2,5,8,5.690359028191264,8,3.498268346128768,4,8,16,8,8,4,2,2.0,4.0,4.0,8.0,8.0,16.0,,32,16,8,8,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
17,0.0906596759548839,0.0143597309488496,0.0762999450060343,32,0.0213616961995982,2,activation_whitened,2,2,3.023379259944356,4,1.6442182178147111,2,2,2,2.43237177526864,4,1.5797350640737438,2,2,2,3.023379259944356,4,1.6442182178147111,2,2,16,4,4,2,1,1.0,2.0,2.0,4.0,4.0,32.0,,16,16,8,8,8,4,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
18,0.099796678192127,0.0144072689368672,0.0853894092552598,32,0.0443971542079946,6,activation_whitened,6,8,7.319324873604056,8,3.745796781771052,4,4,4,4.821438038648078,8,2.624277431695244,4,6,8,7.319324873604056,8,3.745796781771052,4,8,32,16,16,4,1,4.0,16.0,,,,,,32,32,32,16,16,4,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
19,0.1274362153680946,0.0143586868224648,0.1130775285456298,32,0.0374054038328702,6,activation_whitened,6,8,5.7172695974897545,8,2.3302752578648027,4,4,4,4.161502317077313,8,1.850495187033987,2,6,8,5.7172695974897545,8,2.3302752578648027,4,8,32,16,8,4,1,4.0,4.0,8.0,,,,,32,32,16,16,16,16,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
20,0.3416790845325773,0.0144112990456378,0.3272677854869394,32,0.0305550835926695,4,activation_whitened,4,4,4.9459716264548295,8,3.275190376178583,4,4,4,3.921150698974254,4,2.1086818329090526,4,4,4,4.9459716264548295,8,3.275190376178583,4,4,8,4,4,4,2,2.0,4.0,4.0,4.0,4.0,4.0,32.0,8,8,8,8,8,8,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
21,0.226075434285441,0.0143588286613157,0.2117166056241253,32,0.0494768174362098,8,activation_whitened,8,8,8.2429576669435,16,4.2494058902995135,8,6,8,5.699230122396662,8,2.257942038203028,4,8,8,8.2429576669435,16,4.2494058902995135,8,8,32,32,8,8,2,4.0,8.0,8.0,32.0,,,,32,32,32,32,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
22,0.080502332875604,0.0143848136868141,0.0661175191887899,32,0.0271481279913113,3,activation_whitened,3,4,4.264984594200244,8,2.007320323660369,4,3,4,3.2928747871349584,4,1.838051670782848,2,3,4,4.264984594200244,8,2.007320323660369,4,4,32,16,8,4,1,4.0,4.0,4.0,32.0,,,,32,32,16,16,8,8,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
23,0.1604350457267926,0.0144147465675208,0.1460202991592717,32,0.0484015874284097,7,activation_whitened,7,8,7.564724888446056,8,3.7979543103645295,4,5,8,5.251101584972247,8,2.454927634629747,4,7,8,7.564724888446056,8,3.7979543103645295,4,8,32,32,8,4,2,4.0,4.0,16.0,,,,,32,32,32,8,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
24,0.126345907512355,0.0143841193479602,0.1119617881643948,32,0.0407657666899223,5,activation_whitened,5,8,6.435216536576581,8,2.9671557534858657,4,5,8,4.683475224542094,8,2.170925877348909,4,5,8,6.435216536576581,8,2.9671557534858657,4,8,32,32,32,8,1,4.0,8.0,32.0,,,,,32,32,32,32,32,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
25,0.3216313074512991,0.0143918719458872,0.3072394355054119,32,0.0485332694193087,8,activation_whitened,8,8,7.531364604039162,8,3.9032950125748807,4,4,4,4.700875463381552,8,1.9441289408622773,2,8,8,7.531364604039162,8,3.9032950125748807,4,8,32,16,8,8,2,4.0,4.0,8.0,8.0,16.0,,,32,16,16,16,16,16,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
26,0.1797881341008249,0.0144285018617761,0.1653596322390488,32,0.0336915938975952,5,activation_whitened,5,8,5.620812471508558,8,2.7458025046416767,4,5,8,4.046759732558415,8,1.90430636606767,2,5,8,5.620812471508558,8,2.7458025046416767,4,8,32,8,8,4,2,2.0,4.0,4.0,8.0,16.0,,,32,8,8,8,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
27,0.0441300546180616,0.0144853364957447,0.0296447181223168,32,0.0201289908502079,1,activation_whitened,1,1,3.588623719182212,4,1.2466445813724865,2,2,2,1.9377500374534828,2,1.1323081068692622,2,1,1,3.588623719182212,4,1.2466445813724865,2,1,16,2,2,2,1,1.0,2.0,2.0,16.0,,,,16,2,2,2,2,2,2,2,runs/20260612_204555_stage4_sample_s113,sample_limited,113
28,0.083028740577052,0.0144000204203964,0.0686287201566556,32,0.0305963165326972,3,activation_whitened,3,4,4.764206670731732,8,2.0636495062156506,4,2,2,2.351714870653167,4,1.3026893446798522,2,3,4,4.764206670731732,8,2.0636495062156506,4,4,32,16,8,2,1,2.0,2.0,16.0,,,,,32,32,32,16,16,8,4,2,runs/20260612_204555_stage4_sample_s113,sample_limited,113
29,0.2339250906837307,0.0144145516424536,0.2195105390412771,32,0.0438240740949415,6,activation_whitened,6,8,6.288292726217472,8,3.436639076975579,4,5,8,4.645895745190631,8,2.376738076743339,4,6,8,6.288292726217472,8,3.436639076975579,4,8,32,8,8,4,2,4.0,4.0,4.0,8.0,32.0,,,32,16,16,16,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
30,0.0572277841493819,0.014433641003921,0.0427941431454609,32,0.021032325330132,1,activation_whitened,1,1,2.965770182682838,4,1.2019442644951277,2,1,1,1.996975070776989,2,1.130640148216844,2,1,1,2.965770182682838,4,1.2019442644951277,2,1,16,2,1,1,1,1.0,1.0,1.0,2.0,,,,16,16,8,2,2,2,2,2,runs/20260612_204555_stage4_sample_s113,sample_limited,113
31,0.0950569682840332,0.0144426723056392,0.080614295978394,32,0.0319696351642208,4,activation_whitened,4,4,6.060612456847589,8,3.203968697236787,4,4,4,4.598404226362177,8,2.272989003491068,4,4,4,6.060612456847589,8,3.203968697236787,4,4,32,16,16,4,2,4.0,4.0,16.0,,,,,32,32,16,16,16,16,16,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
32,0.1354449621693882,0.014385118671996,0.1210598434973922,32,0.0374835865011387,5,activation_whitened,5,8,4.9856296711878,8,2.1441839712960027,4,3,4,3.551713956185213,4,1.8557492048507007,2,5,8,4.9856296711878,8,2.1441839712960027,4,8,32,16,8,2,1,2.0,2.0,8.0,32.0,,,,32,32,16,16,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
33,0.072509866903022,0.0144318145967744,0.0580780523062475,32,0.0258820810701321,2,activation_whitened,2,2,4.104664016139132,8,2.099576711766379,4,2,2,3.34742349158868,4,1.98531603483014,2,2,2,4.104664016139132,8,2.099576711766379,4,2,16,16,8,2,2,2.0,2.0,8.0,32.0,,,,32,16,16,16,8,8,2,2,runs/20260612_204555_stage4_sample_s113,sample_limited,113
34,0.0842113027209713,0.0143313361009708,0.0698799666200005,32,0.0317300338851009,4,activation_whitened,4,4,5.756388263600171,8,2.895843728804468,4,4,4,3.914525738648705,4,2.240495736675966,4,4,4,5.756388263600171,8,2.895843728804468,4,4,16,16,8,4,1,2.0,4.0,16.0,,,,,32,16,16,16,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
35,0.2700591263725191,0.0143710621380373,0.2556880642344818,32,0.0445109102939601,7,activation_whitened,7,8,7.392276371790237,8,3.883293998476255,4,6,8,5.609863458760261,8,2.699244822680284,4,7,8,7.392276371790237,8,3.883293998476255,4,8,16,16,8,8,2,4.0,4.0,8.0,8.0,16.0,,,32,16,16,16,16,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
36,0.0371551123804582,0.014367569033127,0.0227875433473312,32,0.0192348244239791,1,activation_whitened,1,1,3.668311906119303,4,1.2342388233335393,2,1,1,2.324401283604726,4,1.1454690009734656,2,1,1,3.668311906119303,4,1.2342388233335393,2,1,32,8,8,4,2,4.0,4.0,8.0,,,,,32,8,8,8,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
37,0.1231525911387998,0.0143774222220101,0.1087751689167896,32,0.0337674899063289,5,activation_whitened,3,4,4.520992449366975,8,1.91253107587826,2,1,1,1.933531698143474,2,1.1915843836292763,2,3,4,4.520992449366975,8,1.91253107587826,2,4,32,8,4,2,1,1.0,2.0,4.0,32.0,,,,32,32,16,8,8,8,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
38,0.2097895701373885,0.0143729529901943,0.1954166171471942,32,0.0352249682661472,7,activation_whitened,4,4,4.682062305381867,8,1.963422561658671,2,3,4,2.707162400594711,4,1.37463115533005,2,4,4,4.682062305381867,8,1.963422561658671,2,4,16,8,4,4,1,1.0,4.0,4.0,4.0,16.0,,,16,16,16,16,8,8,8,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
39,0.0515718923982345,0.0144220020392747,0.0371498903589598,32,0.0170664502190261,1,activation_whitened,1,1,2.606034804846849,4,1.1555205308863414,2,1,1,1.4969492029006155,2,1.0576733171357278,2,1,1,2.606034804846849,4,1.1555205308863414,2,1,4,2,2,1,1,1.0,1.0,1.0,2.0,2.0,4.0,,4,4,4,4,4,4,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
40,0.1694248648525132,0.0144136053448249,0.1550112595076883,32,0.0358940093377419,7,activation_whitened,4,4,5.466625733349998,8,2.767357012514952,4,4,4,4.348315764751709,8,2.578588587810436,4,4,4,5.466625733349998,8,2.767357012514952,4,4,16,8,4,4,2,2.0,4.0,4.0,4.0,32.0,,,16,16,8,8,8,4,4,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
41,0.1464263673186556,0.0143739780768616,0.132052389241794,32,0.0392210495847047,5,activation_whitened,5,8,5.947445075464539,8,3.277234098448476,4,5,8,4.200335681613895,8,1.9286847805869096,2,5,8,5.947445075464539,8,3.277234098448476,4,8,32,16,8,4,2,4.0,4.0,8.0,32.0,,,,32,32,16,16,16,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
42,0.0989016608617195,0.0144114970799096,0.0844901637818099,32,0.018769406802434,1,activation_whitened,1,1,1.9139961725436108,2,1.1013828722313184,2,1,1,1.2907214812684886,2,1.0375443750544586,2,1,1,1.9139961725436108,2,1.1013828722313184,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,2,2,2,2,2,2,1,1,runs/20260612_204555_stage4_sample_s113,sample_limited,113
43,0.3263503164546427,0.01438522297503,0.3119650934796127,32,0.0317711463371547,5,activation_whitened,5,8,5.431505729645024,8,2.896627441631855,4,4,4,3.828680172913497,4,1.8188588672319783,2,5,8,5.431505729645024,8,2.896627441631855,4,8,16,8,8,4,2,2.0,4.0,4.0,4.0,8.0,8.0,,16,8,8,8,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
44,0.1000641034954154,0.0143987820593118,0.0856653214361036,32,0.0484755257738686,8,activation_whitened,7,8,8.668865346494204,16,3.699529269207093,4,4,4,4.973128893656376,8,1.905100850693439,2,7,8,8.668865346494204,16,3.699529269207093,4,8,32,32,16,8,1,16.0,32.0,,,,,,32,32,32,32,16,16,16,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
45,0.0739536090952548,0.0144075316163914,0.0595460774788633,32,0.0191986552070604,1,activation_whitened,1,1,2.458166160576376,4,1.1530840563811635,2,1,1,1.4044025017703083,2,1.0510640973286414,2,1,1,2.458166160576376,4,1.1530840563811635,2,1,4,1,1,1,1,1.0,1.0,1.0,1.0,1.0,8.0,,16,2,2,2,1,1,1,1,runs/20260612_204555_stage4_sample_s113,sample_limited,113
46,0.1417851377951937,0.0143619440482264,0.1274231937469672,32,0.0354932585440762,5,activation_whitened,5,8,5.657413880402941,8,3.0325808685941933,4,4,4,3.765319860889797,4,1.847693809259711,2,5,8,5.657413880402941,8,3.0325808685941933,4,8,32,16,8,4,2,2.0,4.0,8.0,16.0,,,,32,16,16,16,8,8,8,8,runs/20260612_204555_stage4_sample_s113,sample_limited,113
47,0.0696109883450259,0.0144202095748193,0.0551907787702065,32,0.0304955659394058,6,activation_whitened,5,8,6.209810284796599,8,2.367214765910766,4,3,4,3.946659848036612,4,1.9796811302686712,2,5,8,6.209810284796599,8,2.367214765910766,4,8,32,16,8,4,1,4.0,8.0,32.0,,,,,32,32,16,16,8,8,8,4,runs/20260612_204555_stage4_sample_s113,sample_limited,113
