task_family,run,seed,scaling_mode,condition_id,rule,allocation_rule,is_primary_allocation_rule,budget,n_adaptation_replicates,loss_delta_vs_uniform_fill,acc_delta_vs_uniform_fill,actual_cost,reference_cost,cost_gap
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,2048,3,-0.002288636334318067,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,3072,3,-0.00024514961114616667,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,4096,3,-0.0006038396192404001,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,6144,3,-0.0001494338236322667,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.14867027352253592,0.052734375,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.0143125056832408,0.0003255208333333333,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,1536,3,-0.0077257373777684,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.002767460226702167,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.0008396377331033999,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.0005437903455458667,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,6144,3,-0.00018505440918186667,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.26304503592352074,0.052734375,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.011476943346982202,0.0003255208333333333,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.0072736308793537345,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.0026304277804835665,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.0008370711827107334,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.0006040664981507333,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,6144,3,-0.00012048158047646663,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.26304503592352074,0.052734375,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.011476943346982202,0.0003255208333333333,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.0072736308793537345,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.0026304277804835665,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.0008370711827107334,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.0006378433802941001,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,6144,3,-0.00012048158047646663,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.0047204581399758845,-0.034830729166666664,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.0104377227059255,0.0003255208333333333,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.004274278995581,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.0020560847478918666,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-0.00024514961114616667,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.0005791533039882667,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,6144,3,-0.0001494338236322667,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,uniform,uniform,uniform,False,512,3,11.089008825520674,-0.947265625,0.0,512.0,-512.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,uniform,uniform,uniform,False,1024,3,11.57899876583057,-0.9996744791666666,0.0,1024.0,-1024.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,uniform,uniform,uniform,False,1536,3,-0.00031645995719980016,0.0,1408.0,1536.0,-128.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,uniform,uniform,uniform,False,2048,3,0.0033160139185687,0.0,1408.0,2048.0,-640.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,uniform,uniform,uniform,False,3072,3,0.0001653254827640001,0.0,2816.0,3072.0,-256.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,uniform,uniform,uniform,False,4096,3,0.0005753773827261,0.0,2816.0,4096.0,-1280.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,uniform,uniform,uniform,False,6144,3,-3.1024149697000034e-06,0.0,5632.0,6144.0,-512.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,512,3,-0.3455975626905759,0.050455729166666664,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,1024,3,-0.006901014052952299,0.0,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,1536,3,-0.0041790262136298,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,2048,3,-0.0026953683991451003,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,3072,3,-0.00011257061366143336,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,4096,3,-0.0004739046125905666,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,6144,3,-0.00015051913457380005,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.3067185444136461,0.1025390625,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.008911250741220999,0.0,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,1536,3,-0.005428820993984133,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.002803069214375367,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.0004965669553106,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.0003857731790049334,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,6144,3,-0.00016105949665260006,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.3323825957874457,0.10384114583333333,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.005731261606949066,0.0,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.004658978510027134,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.0030203322627736667,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.0006995192137159,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.00040870707986566667,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,6144,3,-4.955895807746668e-05,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.3323825957874457,0.10384114583333333,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.005731261606949066,0.0,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.004658978510027134,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.0030203322627736667,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.0006995192137159,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.0005348874595559667,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,6144,3,-4.955895807746668e-05,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,512,3,-0.14213496694962183,0.017578125,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.006901014052952299,0.0,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.0041790262136298,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.002794678822586634,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-0.00011257061366143336,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.0004886144840081,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,6144,3,-0.00015051913457380005,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,uniform,uniform,uniform,False,512,3,10.920414239168167,-0.8961588541666666,0.0,512.0,-512.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,uniform,uniform,uniform,False,1024,3,11.585977320171272,-1.0,0.0,1024.0,-1024.0
